ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector
AHCO,2021-03-04,0.551832,0.004216,0.22869,0.008225,Healthcare
AHCO,2020-05-05,0.284632,0.008106,0.208404,0.005993,Healthcare
AHCO,2021-08-05,0.483678,0.007179,0.138483,0.00735,Healthcare
AHCO,2021-11-04,0.385777,0.009859,0.241684,0.009735,Healthcare
AHCO,2021-05-06,0.552519,0.003203,0.206372,0.004964,Healthcare
EWBC,2021-07-22,0.163867,0.004809,0.188586,0.013014,Financial Services
EWBC,2019-04-18,0.023429,0.006317,0.074212,0.011852,Financial Services
EWBC,2019-10-17,-0.004791,0.006685,0.073809,0.008228,Financial Services
EWBC,2020-01-23,0.224054,0.005995,0.203354,0.008947,Financial Services
EWBC,2020-10-22,-0.071833,0.005479,0.184929,0.008471,Financial Services
EWBC,2019-07-18,0.169795,0.005005,0.195751,0.010287,Financial Services
EWBC,2021-04-22,0.086618,0.005049,0.182296,0.00858,Financial Services
EWBC,2018-10-18,0.389821,0.00524,0.199704,0.01034,Financial Services
EWBC,2021-10-21,0.178338,0.005729,0.212751,0.010088,Financial Services
EWBC,2020-07-23,0.13178,0.004533,0.06866,0.009173,Financial Services
EWBC,2019-01-24,0.329885,0.005206,0.140862,0.011148,Financial Services
EWBC,2020-04-23,0.072938,0.006462,0.098973,0.007696,Financial Services
EWBC,2021-01-28,0.273012,0.005322,0.188577,0.008742,Financial Services
CRMT,2021-05-25,0.291123,0.008048,0.300277,0.007703,Consumer Cyclical
CRMT,2021-02-17,0.342621,0.006846,0.181491,0.007769,Consumer Cyclical
CRMT,2020-08-18,0.336553,0.007212,0.233757,0.01037,Consumer Cyclical
CRMT,2019-08-16,0.320228,0.00945,0.252564,0.006905,Consumer Cyclical
CRMT,2019-05-22,0.35406,0.007958,0.212919,0.011686,Consumer Cyclical
CRMT,2019-02-20,0.345911,0.010124,0.201567,0.007199,Consumer Cyclical
CRMT,2018-11-16,0.314008,0.010241,0.281715,0.007839,Consumer Cyclical
CRMT,2021-11-18,0.547436,0.009228,0.309642,0.008657,Consumer Cyclical
CRMT,2018-08-17,0.31079,0.009906,0.259869,0.012154,Consumer Cyclical
CRMT,2021-08-18,0.292222,0.00761,0.268056,0.00484,Consumer Cyclical
CRMT,2020-05-22,0.382254,0.008422,0.071475,0.017813,Consumer Cyclical
CRMT,2019-11-19,0.469076,0.007883,0.271444,0.008012,Consumer Cyclical
CRMT,2020-11-17,0.279689,0.009718,0.222093,0.009797,Consumer Cyclical
AGYS,2021-10-26,0.264161,0.00601,0.309876,0.003146,Technology
AGYS,2018-10-25,0.441195,0.006363,0.272018,0.008181,Technology
AGYS,2021-01-26,0.357114,0.006185,0.089104,0.005084,Technology
AGYS,2020-05-21,0.101153,0.008317,0.099702,0.008627,Technology
AGYS,2019-07-25,0.412882,0.007455,0.363249,0.008258,Technology
AGYS,2020-01-28,0.44878,0.005188,0.214821,0.006389,Technology
AGYS,2021-05-18,0.332828,0.004635,0.263249,0.004313,Technology
AGYS,2019-10-24,0.557458,0.00645,0.272438,0.001106,Technology
AGYS,2020-10-27,0.419197,0.006686,0.195532,0.008593,Technology
AGYS,2021-07-27,0.418717,0.004651,0.167437,0.006594,Technology
AGYS,2019-01-24,0.45746,0.007248,0.302713,0.011165,Technology
AGYS,2020-07-28,0.319167,0.006603,0.180541,0.005072,Technology
AGYS,2019-05-16,0.497555,0.006851,0.303975,0.009664,Technology
FSLR,2018-10-25,0.283542,0.008686,0.18488,0.006045,Technology
FSLR,2019-08-01,0.221228,0.01306,0.191021,0.006607,Technology
FSLR,2019-05-02,-0.004442,0.014137,0.172066,0.008385,Technology
FSLR,2021-04-29,0.269215,0.013099,0.11185,0.006614,Technology
FSLR,2023-10-31,0.175126,0.008568,0.124325,0.007745,Technology
FSLR,2020-05-07,0.034542,0.011318,0.021208,0.011991,Technology
FSLR,2021-07-29,0.207236,0.01364,0.151062,0.011951,Technology
FSLR,2020-02-20,0.201579,0.010412,0.050744,0.011844,Technology
FSLR,2019-10-24,0.251586,0.011723,0.13534,0.008781,Technology
FSLR,2020-10-27,0.259337,0.011405,0.152556,0.009818,Technology
FSLR,2020-08-06,0.219061,0.01274,0.077455,0.010793,Technology
FSLR,2022-07-28,0.251071,0.011751,0.218168,0.012067,Technology
FSLR,2023-04-27,0.414727,0.009422,0.159808,0.00914,Technology
FSLR,2022-03-01,0.21614,0.014724,0.087,0.016834,Technology
FSLR,2022-10-27,0.267088,0.010077,0.265286,0.011164,Technology
FSLR,2021-11-04,0.171965,0.008393,0.147261,0.010175,Technology
FSLR,2023-07-27,0.372205,0.009631,0.207411,0.010471,Technology
FSLR,2023-02-28,0.30697,0.008021,0.171419,0.008583,Technology
FSLR,2018-02-21,0.161122,0.009786,0.117935,0.009419,Technology
FSLR,2022-04-28,0.203897,0.013675,0.136215,0.010172,Technology
CACC,2021-02-01,0.099245,0.026316,-0.004326,0.011583,Financial Services
CACC,2021-04-29,0.095652,0.015968,0.056798,0.0053,Financial Services
CACC,2020-07-30,-0.213907,0.021661,-0.029877,0.011768,Financial Services
CACC,2021-11-01,0.007,0.023952,0.073202,0.008724,Financial Services
CACC,2020-10-29,0.068819,0.026087,0.041405,0.007146,Financial Services
CACC,2020-05-27,-0.002518,0.028302,-0.008293,0.01043,Financial Services
CACC,2019-01-30,0.013164,0.025974,0.093355,0.009665,Financial Services
CACC,2019-04-29,0.01479,0.025974,0.065611,0.011547,Financial Services
CACC,2021-07-29,0.283056,0.023121,-0.064437,0.009511,Financial Services
CACC,2020-01-30,0.022715,0.026316,-0.061698,0.00951,Financial Services
CACC,2022-05-02,0.060385,0.023739,0.071925,0.003882,Financial Services
CACC,2022-08-01,-0.461289,0.020833,0.018637,0.00846,Financial Services
CACC,2019-11-04,-0.004837,0.026087,0.00745,0.006057,Financial Services
CACC,2019-07-30,0.029662,0.028302,0.048963,0.013367,Financial Services
CACC,2022-01-31,0.013602,0.021148,-0.131651,0.012361,Financial Services
BNGO,2021-05-13,0.430203,0.00765,0.217983,0.007817,Healthcare
BNGO,2022-08-04,0.382934,0.011338,0.179176,0.012537,Healthcare
BNGO,2023-05-09,0.390225,0.012831,0.137357,0.006491,Healthcare
BNGO,2022-11-03,0.316752,0.011955,0.138412,0.005518,Healthcare
BNGO,2023-08-09,0.388323,0.010945,0.242833,0.010325,Healthcare
BNGO,2023-11-08,0.367137,0.006138,0.184014,0.006995,Healthcare
BNGO,2022-03-01,0.279174,0.006944,0.110881,0.012304,Healthcare
BNGO,2023-03-09,0.321812,0.00838,0.214578,0.0084,Healthcare
BNGO,2021-11-04,0.3896,0.007548,0.189688,0.009412,Healthcare
BNGO,2021-03-23,0.434351,0.008744,0.182112,0.012211,Healthcare
BNGO,2021-08-04,0.3357,0.006865,0.214642,0.007848,Healthcare
BNGO,2022-05-05,0.392284,0.010514,-0.022283,0.013655,Healthcare
PFE,2023-08-01,0.358596,0.010657,0.150213,0.008916,Healthcare
PFE,2021-05-04,0.478066,0.012135,0.076276,0.011847,Healthcare
PFE,2023-05-02,0.358217,0.011067,0.207392,0.010023,Healthcare
PFE,2023-01-31,0.393661,0.009321,0.123887,0.012075,Healthcare
PFE,2021-07-28,0.451072,0.010476,0.133834,0.011553,Healthcare
PFE,2022-02-08,0.376151,0.011891,0.157386,0.009391,Healthcare
PFE,2020-01-28,0.345776,0.00923,0.220374,0.008608,Healthcare
PFE,2023-10-31,0.385586,0.006114,0.180399,0.007366,Healthcare
PFE,2019-01-29,0.351225,0.007899,0.229758,0.008134,Healthcare
PFE,2019-04-30,0.415984,0.005348,0.213027,0.008698,Healthcare
PFE,2020-10-27,0.333306,0.006956,0.154518,0.007557,Healthcare
PFE,2022-07-28,0.526606,0.011717,0.196948,0.008293,Healthcare
PFE,2022-11-01,0.470845,0.011146,0.172275,0.010567,Healthcare
PFE,2020-04-28,0.244414,0.008568,0.160397,0.00908,Healthcare
PFE,2021-11-02,0.410254,0.010314,0.149818,0.009791,Healthcare
PFE,2019-10-29,0.365934,0.00738,0.220611,0.007908,Healthcare
PFE,2019-07-30,0.26249,0.008854,0.151056,0.008131,Healthcare
PFE,2021-02-02,0.483051,0.008955,0.184282,0.012594,Healthcare
PFE,2020-07-28,0.301055,0.006495,0.214368,0.010778,Healthcare
TFX,2019-05-02,0.266077,0.008024,0.23148,0.00841,Healthcare
TFX,2020-07-30,-0.205955,0.013724,0.161358,0.008826,Healthcare
TFX,2020-10-29,0.131495,0.010941,0.201439,0.008555,Healthcare
TFX,2021-05-03,0.32447,0.007512,0.270486,0.007794,Healthcare
TFX,2019-02-21,0.619135,0.012655,0.251716,0.00952,Healthcare
TFX,2019-10-31,0.38894,0.010669,0.242709,0.012206,Healthcare
TFX,2020-04-30,0.202427,0.009574,0.067061,0.009713,Healthcare
TFX,2021-07-29,0.444568,0.006392,0.271046,0.009988,Healthcare
TFX,2020-02-20,0.394519,0.013959,0.19228,0.009218,Healthcare
TFX,2021-02-25,0.348186,0.012491,0.191001,0.011291,Healthcare
TFX,2018-11-01,0.528726,0.011504,0.18353,0.008517,Healthcare
TFX,2021-10-28,0.403329,0.007621,0.111658,0.009129,Healthcare
AMSF,2018-10-25,-0.059992,0.008785,0.085646,0.011844,Financial Services
AMSF,2019-08-01,-0.069856,0.01279,0.058393,0.006805,Financial Services
AMSF,2019-11-01,-0.112538,0.00742,0.0814,0.011898,Financial Services
AMSF,2019-05-02,0.028971,0.011314,0.08675,0.010599,Financial Services
AMSF,2020-10-29,-0.336473,0.007678,-0.012693,0.010408,Financial Services
AMSF,2020-04-30,-0.187959,0.008691,-0.032279,0.01408,Financial Services
AMSF,2021-07-29,-0.092,0.006231,0.111618,0.010588,Financial Services
AMSF,2020-02-20,-0.037074,0.012102,0.065141,0.008006,Financial Services
AMSF,2021-02-25,-0.339982,0.007075,0.091184,0.01139,Financial Services
AMSF,2021-04-30,-0.200211,0.008558,0.019748,0.012766,Financial Services
AMSF,2021-10-28,-0.020031,0.007358,0.009236,0.008755,Financial Services
AMSF,2019-02-28,-0.089241,0.010158,-0.019402,0.00763,Financial Services
AAL,2018-10-25,0.483283,0.006817,0.175419,0.004799,Industrials
AAL,2022-07-21,0.410028,0.003967,0.171286,0.008605,Industrials
AAL,2019-07-25,0.532317,0.007702,0.148623,0.007223,Industrials
AAL,2020-01-23,0.373318,0.007194,0.103055,0.008256,Industrials
AAL,2020-10-22,0.237442,0.007916,0.171552,0.007125,Industrials
AAL,2018-01-25,0.536485,0.007596,0.163724,0.006647,Industrials
AAL,2022-04-21,0.450185,0.006022,0.19785,0.009696,Industrials
AAL,2021-04-22,0.426039,0.008217,0.116936,0.008776,Industrials
AAL,2020-04-30,0.104284,0.010526,0.130471,0.007434,Industrials
AAL,2021-10-21,0.398456,0.010156,0.143181,0.006034,Industrials
AAL,2022-01-20,0.415725,0.007952,0.146113,0.007324,Industrials
AAL,2019-10-24,0.379424,0.008709,0.18039,0.009135,Industrials
AAL,2019-04-26,0.400958,0.01318,0.165653,0.010052,Industrials
AAL,2020-07-23,0.174133,0.009366,0.136082,0.008836,Industrials
AAL,2019-01-24,0.518626,0.007706,0.164986,0.008313,Industrials
AAL,2022-10-20,0.543605,0.007719,0.174927,0.009365,Industrials
AAL,2021-01-28,0.36492,0.007473,0.155602,0.008885,Industrials
CDW,2019-02-07,0.421685,0.009586,0.174427,0.011973,Technology
CDW,2020-05-06,0.395668,0.008817,0.140904,0.01062,Technology
CDW,2019-10-31,0.508929,0.009967,0.275849,0.005244,Technology
CDW,2020-08-05,0.048564,0.009438,0.108247,0.006431,Technology
CDW,2021-02-10,0.464028,0.007998,0.244749,0.007447,Technology
CDW,2021-11-03,0.382539,0.006186,0.175093,0.007016,Technology
CDW,2019-05-01,0.486706,0.009041,0.154532,0.006583,Technology
CDW,2020-02-06,0.421347,0.007327,0.129102,0.008385,Technology
CDW,2021-05-06,0.381151,0.007075,0.218812,0.005878,Technology
CDW,2021-08-04,0.423617,0.005651,0.234366,0.00568,Technology
CDW,2019-07-31,0.450572,0.009193,0.237611,0.006866,Technology
MAR,2019-08-06,0.237902,0.012487,0.154742,0.010926,Consumer Cyclical
MAR,2019-03-01,0.280709,0.010635,0.158842,0.00842,Consumer Cyclical
MAR,2020-05-11,0.166051,0.010285,0.102291,0.012756,Consumer Cyclical
MAR,2019-11-05,0.371487,0.010866,0.177775,0.009398,Consumer Cyclical
MAR,2020-11-06,0.136819,0.009151,0.099074,0.009817,Consumer Cyclical
MAR,2021-11-03,0.151645,0.011061,0.181428,0.010167,Consumer Cyclical
MAR,2021-08-03,0.335631,0.009818,0.198668,0.009589,Consumer Cyclical
MAR,2020-08-10,0.223935,0.012866,0.129375,0.011247,Consumer Cyclical
MAR,2019-05-10,0.412089,0.015341,0.180857,0.009795,Consumer Cyclical
MAR,2018-11-06,0.375299,0.009967,0.162928,0.013474,Consumer Cyclical
MAR,2021-05-10,0.277703,0.012388,0.155548,0.009372,Consumer Cyclical
MAR,2021-02-18,0.111057,0.009526,0.270326,0.00782,Consumer Cyclical
MAR,2020-02-27,0.433437,0.016424,0.089718,0.0112,Consumer Cyclical
FITB,2021-07-22,0.446004,0.009016,0.116568,0.006997,Financial Services
FITB,2020-04-21,0.234539,0.011018,0.135789,0.01044,Financial Services
FITB,2020-01-22,0.337258,0.008958,0.199669,0.007545,Financial Services
FITB,2022-07-21,0.442718,0.008598,0.184972,0.007048,Financial Services
FITB,2019-04-23,0.493469,0.007099,0.182034,0.008153,Financial Services
FITB,2020-10-22,0.256368,0.0119,0.131672,0.010146,Financial Services
FITB,2018-10-23,0.382347,0.010417,0.146744,0.010341,Financial Services
FITB,2021-01-21,0.248642,0.008275,0.160959,0.008501,Financial Services
FITB,2019-07-23,0.508739,0.010397,0.149507,0.007972,Financial Services
FITB,2022-01-20,0.438298,0.006166,0.220847,0.005438,Financial Services
FITB,2021-04-20,0.227038,0.008388,0.234418,0.00541,Financial Services
FITB,2020-07-23,0.20292,0.014533,0.072521,0.009842,Financial Services
FITB,2021-10-19,0.431985,0.008671,0.214961,0.00776,Financial Services
FITB,2019-10-22,0.25663,0.007517,0.114221,0.0074,Financial Services
FITB,2019-01-22,0.352073,0.007752,0.222904,0.011262,Financial Services
UBER,2021-05-05,0.573384,0.011067,0.275516,0.004019,Technology
UBER,2023-08-01,0.100223,0.011345,0.29596,0.00458,Technology
UBER,2023-05-02,0.287854,0.015534,0.328143,0.002234,Technology
UBER,2022-08-02,0.143574,0.01636,0.314719,0.004713,Technology
UBER,2023-11-07,0.295055,0.013752,0.216762,0.004959,Technology
UBER,2022-02-09,0.428801,0.005837,0.290212,0.005944,Technology
UBER,2020-11-05,0.14978,0.010456,0.270768,0.005754,Technology
UBER,2020-05-07,0.25562,0.00853,0.245461,0.004073,Technology
UBER,2021-02-10,0.343265,0.006742,0.254487,0.006173,Technology
UBER,2020-08-06,0.285787,0.007381,0.293191,0.005864,Technology
UBER,2022-11-01,0.248465,0.015504,0.353883,0.00663,Technology
UBER,2019-08-08,0.3592,0.005564,0.197137,0.004935,Technology
UBER,2019-11-04,0.408361,0.005682,0.214616,0.005914,Technology
UBER,2022-05-04,0.307942,0.018456,0.318407,0.004516,Technology
UBER,2020-02-06,0.416405,0.006188,0.256855,0.006731,Technology
UBER,2021-11-04,0.539776,0.006831,0.260096,0.004349,Technology
UBER,2023-02-08,0.274664,0.013258,0.249102,0.0055,Technology
UBER,2021-08-04,0.598454,0.01006,0.30323,0.005826,Technology
SPGI,2021-10-26,0.413674,0.00538,0.259158,0.006881,Financial Services
SPGI,2018-10-25,0.243258,0.005967,0.174135,0.011016,Financial Services
SPGI,2019-08-01,0.085198,0.004833,0.22089,0.00647,Financial Services
SPGI,2019-02-07,0.209127,0.006119,0.132638,0.008306,Financial Services
SPGI,2019-05-02,-0.01674,0.005017,0.12948,0.009608,Financial Services
SPGI,2021-04-29,0.287329,0.008504,0.256292,0.007679,Financial Services
SPGI,2022-02-08,0.41367,0.007253,0.322015,0.008847,Financial Services
SPGI,2022-08-02,0.186718,0.00875,0.249325,0.010147,Financial Services
SPGI,2021-07-29,0.289363,0.007452,0.272988,0.007557,Financial Services
SPGI,2020-10-27,0.285486,0.007353,0.195019,0.011887,Financial Services
SPGI,2021-02-09,0.333646,0.004843,0.281419,0.008433,Financial Services
SPGI,2022-05-03,0.185756,0.006519,0.183709,0.008718,Financial Services
SPGI,2020-04-28,0.175259,0.007576,0.08901,0.013872,Financial Services
SPGI,2019-10-29,0.370701,0.005768,0.291586,0.007269,Financial Services
SPGI,2022-10-27,0.055398,0.010843,0.180739,0.008129,Financial Services
SPGI,2023-02-09,0.292361,0.006261,0.256241,0.009024,Financial Services
SPGI,2020-07-28,0.342636,0.009824,0.172108,0.010319,Financial Services
SPGI,2023-07-27,0.415984,0.008768,0.188646,0.006811,Financial Services
SPGI,2023-11-02,0.606091,0.008652,0.31781,0.004989,Financial Services
ATRO,2022-05-06,0.050183,0.008424,0.151233,0.010421,Industrials
ATRO,2021-08-06,0.164136,0.012591,0.06128,0.010644,Industrials
ATRO,2022-03-02,-0.010846,0.010484,0.09106,0.008353,Industrials
ATRO,2019-02-21,0.189847,0.008111,0.179524,0.010257,Industrials
ATRO,2019-11-05,-0.038951,0.012054,0.104743,0.011446,Industrials
ATRO,2019-08-05,-0.11213,0.008571,0.032305,0.008311,Industrials
ATRO,2020-02-26,-0.202701,0.007431,0.058728,0.012339,Industrials
ATRO,2021-02-23,0.004138,0.005653,0.148845,0.009166,Industrials
ATRO,2022-08-10,0.047574,0.007629,0.026873,0.010389,Industrials
ATRO,2021-05-06,0.022038,0.008006,0.124187,0.012635,Industrials
ATRO,2021-11-08,0.106457,0.008811,0.151207,0.013337,Industrials
ALLE,2021-07-22,0.349514,0.005096,0.146709,0.010791,Industrials
ALLE,2018-10-25,0.356165,0.007008,0.260225,0.009718,Industrials
ALLE,2021-02-16,0.249367,0.005886,0.200782,0.007414,Industrials
ALLE,2019-07-25,0.333697,0.006281,0.331439,0.010005,Industrials
ALLE,2020-10-22,0.119048,0.006584,0.264653,0.010022,Industrials
ALLE,2020-02-18,0.309777,0.007284,0.231867,0.008447,Industrials
ALLE,2021-04-22,0.382162,0.006353,0.273374,0.009892,Industrials
ALLE,2019-04-25,0.316077,0.00726,0.290788,0.009891,Industrials
ALLE,2021-10-21,0.224676,0.005369,0.150741,0.011308,Industrials
ALLE,2019-02-19,0.466863,0.008207,0.256912,0.010382,Industrials
ALLE,2019-10-24,0.411506,0.00691,0.198959,0.006884,Industrials
ALLE,2020-07-23,-0.063808,0.005794,0.225297,0.011351,Industrials
ALLE,2020-04-23,0.206119,0.00583,0.190017,0.011716,Industrials
SYK,2018-10-25,0.491344,0.010813,0.19559,0.008627,Healthcare
SYK,2021-01-27,0.096098,0.008497,0.207878,0.009733,Healthcare
SYK,2019-07-25,0.422048,0.009481,0.262164,0.010151,Healthcare
SYK,2019-04-23,0.343634,0.010852,0.29134,0.009411,Healthcare
SYK,2020-01-28,0.610299,0.011094,0.290502,0.011994,Healthcare
SYK,2020-04-30,-0.094116,0.008818,0.051309,0.013486,Healthcare
SYK,2019-01-29,0.536025,0.009766,0.301408,0.00823,Healthcare
SYK,2021-07-27,0.467797,0.008039,0.226648,0.007813,Healthcare
SYK,2019-10-29,0.452564,0.010401,0.27777,0.00847,Healthcare
SYK,2021-10-28,0.177249,0.008692,0.216684,0.009306,Healthcare
SYK,2021-04-27,0.27405,0.007089,0.247878,0.009976,Healthcare
MMC,2021-07-22,0.68632,0.010707,0.263025,0.00771,Unknown
MMC,2018-10-25,0.299468,0.00769,0.152428,0.006925,Unknown
MMC,2022-07-21,0.442079,0.010045,0.226191,0.007309,Unknown
MMC,2022-04-21,0.479055,0.008646,0.169187,0.009208,Unknown
MMC,2019-04-25,0.471847,0.006159,0.136914,0.009371,Unknown
MMC,2020-04-30,0.255513,0.010054,0.032751,0.011208,Unknown
MMC,2021-10-21,0.535698,0.008521,0.150748,0.007973,Unknown
MMC,2023-01-26,0.380307,0.01034,0.199037,0.008443,Unknown
MMC,2023-07-20,0.625794,0.011123,0.281488,0.010887,Unknown
MMC,2020-01-30,0.524709,0.010668,0.153606,0.007568,Unknown
MMC,2019-10-29,0.53467,0.006803,0.127518,0.009833,Unknown
MMC,2022-10-20,0.461428,0.006356,0.211203,0.009378,Unknown
MMC,2019-07-30,0.537941,0.00857,0.139738,0.007984,Unknown
MMC,2023-10-19,0.554933,0.010303,0.233831,0.011244,Unknown
MMC,2022-01-27,0.586449,0.010129,0.191524,0.007691,Unknown
MMC,2021-01-28,0.193008,0.010762,0.210041,0.009717,Unknown
MMC,2021-04-27,0.585598,0.010129,0.164002,0.009237,Unknown
BLDP,2019-08-01,0.256556,0.003682,0.252317,0.006645,Industrials
BLDP,2020-03-05,0.33859,0.0057,0.248766,0.008195,Industrials
BLDP,2019-05-02,0.230572,0.004743,0.204001,0.00825,Industrials
BLDP,2019-03-07,0.365663,0.004149,0.245023,0.010636,Industrials
BLDP,2021-05-04,0.5245,0.002687,0.213417,0.007453,Industrials
BLDP,2021-08-06,0.585566,0.003397,0.258014,0.005743,Industrials
BLDP,2022-03-14,0.520021,0.004863,0.235543,0.005837,Industrials
BLDP,2020-05-06,0.328728,0.009159,0.237232,0.008462,Industrials
BLDP,2019-10-31,0.334811,0.003022,0.198615,0.009639,Industrials
BLDP,2021-03-11,0.324482,0.004308,0.213725,0.007921,Industrials
BLDP,2020-11-06,0.099341,0.0013,0.190808,0.007795,Industrials
BLDP,2020-08-06,0.216118,0.005291,0.261633,0.007668,Industrials
BLDP,2021-11-09,0.577611,0.004697,0.216706,0.004717,Industrials
BLDP,2022-08-10,0.453455,0.005398,0.233614,0.006109,Industrials
BLDP,2022-05-09,0.561166,0.002865,0.226844,0.005268,Industrials
DXCM,2020-02-13,0.559428,0.006632,0.246265,0.007357,Healthcare
DXCM,2021-04-29,0.518338,0.007301,0.219301,0.005906,Healthcare
DXCM,2021-02-11,0.569431,0.008489,0.155684,0.005796,Healthcare
DXCM,2023-10-26,0.618733,0.006877,0.243196,0.005228,Healthcare
DXCM,2019-02-21,0.508745,0.008891,0.167646,0.007095,Healthcare
DXCM,2019-11-06,0.482329,0.008789,0.308585,0.006089,Healthcare
DXCM,2021-07-29,0.555445,0.007718,0.305463,0.00643,Healthcare
DXCM,2022-02-10,0.536052,0.01084,0.192784,0.006622,Healthcare
DXCM,2020-10-27,0.518508,0.00995,0.206004,0.006653,Healthcare
DXCM,2022-07-28,0.434148,0.007533,0.209363,0.006452,Healthcare
DXCM,2020-04-28,0.434479,0.009128,0.164086,0.009698,Healthcare
DXCM,2023-04-27,0.539126,0.007463,0.241019,0.006843,Healthcare
DXCM,2022-10-27,0.416688,0.008294,0.230318,0.00583,Healthcare
DXCM,2023-02-09,0.410072,0.008696,0.200481,0.006355,Healthcare
DXCM,2019-05-01,0.519626,0.010097,0.195594,0.008503,Healthcare
DXCM,2021-10-28,0.401759,0.009908,0.136927,0.007578,Healthcare
DXCM,2020-07-28,0.550954,0.005907,0.216809,0.009954,Healthcare
DXCM,2023-07-27,0.604211,0.005755,0.28557,0.005185,Healthcare
DXCM,2019-07-31,0.531268,0.008211,0.233726,0.007837,Healthcare
DXCM,2022-04-28,0.428785,0.007924,0.210036,0.004607,Healthcare
EBC,2022-01-28,0.434893,0.00766,0.123677,0.010692,Financial Services
EBC,2023-07-28,0.303576,0.007318,0.082381,0.005054,Financial Services
EBC,2022-10-28,0.272436,0.004778,0.080985,0.00539,Financial Services
EBC,2023-01-27,-0.018616,0.00724,0.072617,0.005959,Financial Services
EBC,2023-04-28,0.203919,0.005986,0.02614,0.009117,Financial Services
EBC,2023-10-27,0.171067,0.007155,0.096047,0.010204,Financial Services
EBC,2022-07-29,0.182409,0.009071,0.124706,0.006726,Financial Services
